two_theta,intensity
23.48,0.6222267
23.5,0.6254233
23.52,0.630122
23.54,0.6369839
23.56,0.6462041
23.58,0.6556284
23.6,0.6597949
23.62,0.6582562
23.64,0.6569114
23.66,0.6590026
23.68,0.664857
23.7,0.6757001
23.72,0.6923853
23.74,0.717939
23.76,0.7586891
23.78,0.8266191
23.8,0.939753
23.82,1.116454
23.84,1.35323
23.86,1.574578
23.88,1.6
23.9,1.391089
23.92,1.13994
23.94,0.9524091
23.96,0.8334955
23.98,0.7627435
24,0.720704
24.02,0.6942475
24.04,0.677195
24.06,0.665892
24.08,0.6588809
24.1,0.6556384
24.12,0.6560167
24.14,0.6592734
24.16,0.6626161
24.18,0.665498
24.2,0.671191
24.22,0.6789147
24.24,0.6801167
24.26,0.6722231
24.28,0.6615856
24.3,0.6517535
24.32,0.64561
24.34,0.6448756
24.36,0.6498984
24.38,0.66011
24.4,0.6717643
24.42,0.6786755
24.44,0.6781011
24.46,0.6718228
24.48,0.6685461
24.5,0.6754856
24.52,0.6954693
24.54,0.726012
24.56,0.7496172
24.58,0.7396801
24.6,0.7053285
24.62,0.6726465
24.64,0.6499353
24.66,0.6359236
24.68,0.6279272
24.7,0.6230564
24.72,0.6201367
24.74,0.6184605
24.76,0.6177423
24.78,0.6179627
24.8,0.6193753
24.82,0.6226528
24.84,0.6289661
24.86,0.6399441
24.88,0.6566287
24.9,0.6757042
24.92,0.6835847
24.94,0.6710372
24.96,0.6509469
24.98,0.6346719
25,0.6239691
25.02,0.6174601
25.04,0.6135361
25.06,0.6110589
25.08,0.6093506
25.1,0.6081386
25.12,0.6072494
25.14,0.6065456
25.16,0.6059902
25.18,0.6055448
25.2,0.6051834
25.22,0.6048874
25.24,0.6046438
25.26,0.604443
25.28,0.6042778
25.3,0.604086
25.32,0.6039796
25.34,0.6038972
25.36,0.6029245
25.38,0.602909
25.4,0.6032016
25.42,0.603233
25.44,0.6032842
25.46,0.6033552
25.48,0.6034479
25.5,0.6035668
25.52,0.6037177
25.54,0.6039079
25.56,0.6041483
25.58,0.6044571
25.6,0.6048675
25.62,0.6054271
25.64,0.606292
25.66,0.6076371
25.68,0.6096906
25.7,0.6125185
25.72,0.6153028
25.74,0.6160705
25.76,0.6144298
25.78,0.6124464
25.8,0.6112473
25.82,0.6109105
25.84,0.6112663
25.86,0.6121731
25.88,0.6135598
25.9,0.6155036
25.92,0.6182177
25.94,0.6220064
25.96,0.6275015
25.98,0.6358143
26,0.6487163
26.02,0.6686188
26.04,0.6972872
26.06,0.7329111
26.08,0.772884
26.1,0.8235058
26.12,0.8763355
26.14,0.8837329
26.16,0.8281912
26.18,0.7595427
26.2,0.7088369
26.22,0.6783439
26.24,0.6620455
26.26,0.652155
26.28,0.6430829
26.3,0.6352082
26.32,0.6301133
26.34,0.6280555
26.36,0.6286671
26.38,0.6304857
26.4,0.6303765
26.42,0.6268719
26.44,0.6229178
26.46,0.6206635
26.48,0.6206517
26.5,0.6230082
26.52,0.6275104
26.54,0.632735
26.56,0.6350534
26.58,0.6318349
26.6,0.6265332
26.62,0.6226336
26.64,0.6208166
26.66,0.6208024
26.68,0.6222961
26.7,0.6252598
26.72,0.6300419
26.74,0.6376037
26.76,0.6500047
26.78,0.6710994
26.8,0.7067215
26.82,0.7629001
26.84,0.8377298
26.86,0.8980212
26.88,0.885457
26.9,0.8143587
26.92,0.7433237
26.94,0.6933506
26.96,0.6623741
26.98,0.6439984
27,0.6328977
27.02,0.6257781
27.04,0.6210324
27.06,0.6175719
27.08,0.615083
27.1,0.6133524
27.12,0.6123115
27.14,0.6119043
27.16,0.6120296
27.18,0.612269
27.2,0.6119604
27.22,0.6105145
27.24,0.6087157
27.26,0.6072391
27.28,0.6061921
27.3,0.6055037
27.32,0.6050765
27.34,0.6048365
27.36,0.6046954
27.38,0.604498
27.4,0.6041455
27.42,0.6037709
27.44,0.6034651
27.46,0.6032354
27.48,0.6030646
27.5,0.6029358
27.52,0.6027952
27.54,0.6027228
27.56,0.6026644
27.58,0.6026384
27.6,0.6023847
27.62,0.6024363
27.64,0.6025544
27.66,0.6027792
27.68,0.6031572
27.7,0.6036942
27.72,0.6041901
27.74,0.6042337
27.76,0.6037816
27.78,0.6032811
27.8,0.6029297
27.82,0.6027367
27.84,0.6026571
27.86,0.6026353
27.88,0.6026767
27.9,0.6027532
27.92,0.6028601
27.94,0.6029968
27.96,0.6031653
27.98,0.6033697
28,0.6036159
28.02,0.6038893
28.04,0.6042496
28.06,0.6046903
28.08,0.605238
28.1,0.6059345
28.12,0.6068575
28.14,0.6080916
28.16,0.6098098
28.18,0.6121663
28.2,0.6153333
28.22,0.6193507
28.24,0.625191
28.26,0.6346341
28.28,0.6487481
28.3,0.664864
28.32,0.6737123
28.34,0.6682671
28.36,0.6567491
28.38,0.6492412
28.4,0.6498929
28.42,0.6603401
28.44,0.6816856
28.46,0.7114874
28.48,0.7340967
28.5,0.7273654
